shap_avg_er_wait_minutes,shap_hospital_overall_rating,shap_MORT_30_AMI,shap_MORT_30_HF,shap_MORT_30_PN,shap_READM_30_AMI,shap_READM_30_HF,shap_OP_18b,shap_OP_22,shap_COMP_HIP_KNEE,shap_median_income,shap_poverty_rate,shap_unemployment_rate,shap_pct_uninsured,shap_pct_college_educated,shap_bed_count,shap_pct_metro,shap_pct_rural,shap_avg_rucc_score,shap_deprivation_index,shap_hospital_type,shap_hospital_ownership,shap_emergency_services,facility_id,predicted_satisfaction,actual_satisfaction,top_negative_feature,top_positive_feature
-0.16643745,-0.05058562,0.09588758,0.07600634,0.22414996,0.07159302,0.045750495,-0.026210649,0.58401096,-0.21832718,-0.027563088,0.027227914,0.08010126,-0.021785062,0.20356075,2.9143174,0.13312899,0.0242078,0.009650905,0.795498,0.23526601,0.20768955,0.0048730643,5198,78.2,81.75,COMP_HIP_KNEE,bed_count
0.44171563,-0.10234168,0.1435952,0.10544439,-0.23863801,0.082819164,0.04331661,0.11436609,0.5982539,-0.15797058,-0.055728678,0.08505293,0.009308296,0.36121342,0.19493355,2.6929195,0.18950966,0.02864982,0.013282113,0.85168904,0.2886897,0.20731165,-0.005058861,5199,78.87,80.25,MORT_30_PN,bed_count
-0.3564973,-0.072861455,0.08853076,0.3771197,-0.31733128,0.05408931,0.13461095,-0.21549049,0.7498819,-0.2088093,-0.0512656,0.007722075,0.083844945,0.14968629,0.16946416,2.9656115,0.1581976,0.01955793,0.015541855,0.8426291,0.34878302,0.20245995,0.0062183323,5200,78.13,76.88,avg_er_wait_minutes,bed_count
1.0923544,-0.07020064,0.15800224,0.10060364,0.9195536,0.08548149,0.01998619,0.33844888,-0.21681744,-0.16807637,-0.05672621,-0.007313686,0.116597384,0.0852694,0.19347142,3.5054793,0.17267413,0.02809335,0.015667249,0.7988562,0.23603407,0.48336744,0.017754555,5201,80.82,84.12,OP_22,bed_count
-0.35872996,-0.03396617,0.14462163,0.12096623,-0.446795,0.07886298,-0.0149946,0.17500816,0.6710334,-0.16053586,0.008748748,-0.05748257,0.037712313,0.0549393,0.07415534,2.6041937,-0.0046956968,0.0053327433,0.0133848395,0.8616384,0.23117347,0.4387825,0.013715301,5202,77.43,78.62,MORT_30_PN,bed_count
-0.34078452,2.7484396,0.059434712,0.23208071,0.43842694,0.09857968,-0.1713907,-0.07134253,0.639281,-0.10456453,0.010521717,0.030031566,0.0004186416,-0.004810141,0.20630203,3.129057,0.18870862,0.027337471,0.030966884,0.78896236,0.3709482,0.17629148,-0.009146428,5203,81.45,79.75,avg_er_wait_minutes,bed_count
-1.1600871,-0.1820626,0.14993307,0.10564592,-0.26540837,0.075587295,-0.0642156,0.10667246,-0.21893959,-0.1938964,-0.037232094,-0.12608568,-0.17384632,0.20110454,-0.014712671,1.6458946,-0.015751753,-0.011474158,-0.045535617,0.018108726,0.31146377,-1.1717043,-0.023522396,5204,71.88,63.62,hospital_ownership,bed_count
0.22566202,-0.15340419,0.15408193,0.09984891,-0.30913472,0.076000795,0.023610044,0.17568068,-0.2761709,-0.20238379,-0.09812699,-0.038981568,0.0071413745,-0.0062214183,0.14608347,2.6515331,0.14163233,0.03451129,0.0059662247,0.6976625,0.17325515,0.2931067,0.0036279673,5205,76.8,70.25,MORT_30_PN,bed_count
0.053349208,-0.05730694,0.08339145,0.8024513,0.6169283,0.08416211,0.17706595,0.0006215691,0.60247636,-0.160533,0.026078664,0.041007075,0.07026682,0.4563449,0.24245417,3.4193041,0.26772308,0.043526705,0.04029796,0.76185477,0.6019831,0.07285589,-0.007510908,5206,81.21,84.0,COMP_HIP_KNEE,bed_count
-0.042067647,-0.1224061,0.101167165,0.08772412,-0.10387247,0.0729485,0.021056458,0.024526862,-0.18053511,-0.24882194,-0.0093358215,0.04441857,0.06296092,0.39428923,0.14066888,2.4353375,0.1880479,0.025403883,0.016254436,0.6738414,0.26656923,0.2241669,-0.012698573,5207,77.03,78.0,COMP_HIP_KNEE,bed_count
0.50426555,3.5772762,0.13674538,0.41047433,1.0071273,0.11388794,0.3066771,0.13761297,-0.114426374,-0.062275305,0.0378487,0.049079366,-0.06588683,0.34208,0.1704937,2.8569245,0.1881136,0.04454197,0.040169064,0.7833325,0.4594932,0.22937618,-0.011252249,5208,84.12,88.5,OP_22,hospital_overall_rating
-0.06573844,-0.1145518,0.14148529,0.08764556,-0.15277472,0.08060947,0.41991615,0.09040586,0.58264196,-0.1449185,-0.067803316,0.09513331,-0.018662788,0.3120996,0.18762517,2.9010403,0.19402166,0.028106423,-0.007626734,0.7879697,0.34307548,0.04953353,-0.0013362295,5209,78.7,82.38,MORT_30_PN,bed_count
0.4254585,-0.14891207,0.13148277,-0.15205847,-0.13909341,0.0646855,0.024898736,0.21567178,-0.2572251,-0.1717359,-0.04352739,0.018972745,-0.024685003,0.42811534,0.1603833,2.7218502,0.17360191,0.02798814,0.01416466,0.7060451,0.3637818,0.18488948,-0.0053862515,5210,77.69,73.0,OP_22,bed_count
0.39015535,3.0920122,0.13040437,0.29672474,0.5781081,0.106864884,0.27671382,0.2029868,0.5067574,-0.04875274,0.034693502,0.06321115,-0.06304855,0.17957969,0.27647623,3.0009513,0.20723367,0.039324827,0.006730008,0.62595713,0.46525276,0.14830756,-0.014640402,5211,83.48,78.0,unemployment_rate,hospital_overall_rating
-0.054718748,0.87328607,0.038374275,-0.1951545,0.61741906,0.052751455,-0.011811785,0.0060280846,-0.16064145,-0.19682138,0.028794777,0.07568184,0.041092735,0.37469557,0.10117928,2.8525689,0.1689666,0.018462002,0.031796485,0.634556,0.41856962,0.20083763,-0.019049698,5212,78.87,79.5,COMP_HIP_KNEE,bed_count
-0.07774506,0.027384711,0.12035431,0.10334319,-0.029397357,0.06980348,-0.38509968,0.0048933383,-0.15068272,0.43189397,-0.004808589,0.08907411,0.047578547,0.1502661,0.09295629,3.0681083,0.20688115,0.0522503,-0.00019804313,0.55477184,0.33507785,0.109129496,-0.017876348,5213,77.77,75.88,READM_30_HF,bed_count
0.08445585,0.8856654,0.07237073,0.27434942,0.6403179,0.056146413,-0.046047315,0.045775816,-0.083765864,0.74452716,0.061234303,0.07713203,0.020258779,0.4538422,0.13074741,3.2881463,0.21419854,0.029041464,0.04375603,0.84181535,0.46451893,0.15366045,-0.0146409925,5214,81.41,83.5,OP_22,bed_count
0.110899776,-0.12473291,0.1297625,0.05405922,-1.3457655,0.06015971,-0.26756203,0.17702551,-0.28531015,-0.18680623,-0.14053963,-0.10756627,-0.06925874,0.025266187,0.059725195,2.6681075,0.075646944,-0.021607341,-0.04168176,0.38954094,0.30951858,-0.1886343,-0.012633381,5215,74.24,69.0,MORT_30_PN,bed_count
0.27550903,-0.10878181,0.09621258,0.10859508,-0.3037828,0.06568269,0.18180954,0.21234734,-0.22327577,-0.1750355,-0.03511726,0.018734913,-0.041814867,0.39707184,0.16076925,2.8307285,0.20808391,0.026551466,-0.008552212,0.76978284,0.42946965,0.15046902,-0.008869167,5216,78.0,75.88,MORT_30_PN,bed_count
-0.047194332,-2.5875158,0.11716488,0.2704332,0.31529078,0.04530393,0.5078535,-0.07102949,-0.16651995,-0.13082474,0.16570431,0.004068755,-0.08613286,0.5956872,0.15630086,4.5174074,0.25340265,0.0028986423,0.00079587154,0.5533975,1.1736844,-0.13857703,-0.0034148064,5217,78.42,77.25,hospital_overall_rating,bed_count
0.31258136,-0.047056746,0.1514284,0.105014056,-0.17278688,0.08285173,0.008861434,0.15623257,0.64352614,-0.16216844,-0.061162103,0.05481818,-0.029704006,0.292456,0.16204199,2.6797376,0.2057859,0.019747406,0.016734384,0.799593,0.29669672,-0.2267598,-0.0048308945,5218,78.26,72.88,hospital_ownership,bed_count
0.29852608,-0.014226491,0.08839195,0.44450185,0.5896157,0.07804945,1.1544405,0.06763522,0.82227963,-0.15187214,0.07083364,0.0583614,0.09716066,0.51867217,0.25658196,3.785723,0.3017444,0.0331044,0.05369007,0.8503095,0.6556488,0.109738745,-0.008270406,5219,83.13,86.38,COMP_HIP_KNEE,bed_count
0.12806197,-0.08538458,0.1409139,0.11226739,-0.2065967,0.08279065,0.037887357,0.13113804,0.62251896,-0.16609634,-0.06453857,0.06522488,0.012699286,0.37458134,0.2092713,2.831661,0.21100648,0.036259096,0.016524155,0.834916,0.26705465,0.2062761,-0.0057455148,5220,78.77,77.25,MORT_30_PN,bed_count
0.6196145,0.96645576,0.10361597,0.3481473,0.7464881,0.0800752,0.19203107,0.1663475,0.73288006,-0.11452887,0.029530186,0.10962024,-0.085389346,0.37725857,0.2906948,2.8953767,0.23507307,0.021186542,0.032362606,0.75715476,0.5883327,0.055995133,0.00096935796,5221,82.12,83.88,COMP_HIP_KNEE,bed_count
-0.038903393,0.7257958,0.0883715,0.1154564,-0.7231516,0.06094818,-0.043426353,0.03938034,-0.19490132,-0.13647093,-0.033030607,-0.012042158,-0.08530411,0.17441353,0.06294755,2.616872,0.10195862,0.013264557,-0.020822162,0.5595302,0.47607434,0.21261151,-0.013346903,5222,76.92,70.38,MORT_30_PN,bed_count
-0.28329158,-0.076626785,0.14198567,0.08834626,0.20639727,0.087222844,0.044900835,-0.029010283,0.5166975,-0.14371163,-0.11830572,0.0711861,0.012171663,0.11451556,0.20956586,3.0001729,0.14388582,0.008274892,-0.0010671437,0.78712755,0.37760004,0.17195043,-0.004910855,5223,78.3,75.75,avg_er_wait_minutes,bed_count
0.60725075,-0.0073421625,0.12640475,0.1483353,0.5169211,0.07892724,0.3352711,0.24213013,-0.08896813,0.66175866,0.056039814,-0.0012728366,-0.0008658383,0.3359321,0.17935352,3.5566921,0.24356036,0.037447684,-0.012360735,0.67897165,0.3757708,0.076222755,-0.010412058,5224,81.11,82.0,OP_22,bed_count
0.61326224,2.6490104,0.09282422,0.230251,0.87674,0.10054864,-0.011820316,0.24413265,0.6392128,-0.06280226,-0.015889728,0.10458943,-0.05727113,0.3104428,0.14907697,2.8854597,0.15216056,0.02266194,0.013134663,0.8657871,0.44341737,0.13934058,-0.008769861,5225,83.35,81.88,COMP_HIP_KNEE,bed_count
0.02019612,-0.10282409,0.059457917,0.22703299,-0.47541866,0.046398226,0.0590791,0.05530075,-0.56909937,-0.19694397,-0.09412261,-0.044670265,-0.055612594,0.16422367,0.030517342,2.6474373,0.16911182,0.019000145,0.00020938646,0.3587006,0.36609584,-0.16969511,-0.014091924,5226,75.47,72.75,OP_22,bed_count
0.26810592,2.5534887,0.08915527,0.14835556,0.9254157,0.09341443,0.09501074,0.06736973,0.58108276,-0.081245944,0.07800953,0.050643045,-0.050380047,0.33228734,0.21957181,2.9670634,0.21653104,0.023298407,0.051244237,0.8312231,0.44533205,0.14103165,-0.015535446,5227,83.0,79.25,COMP_HIP_KNEE,bed_count
0.6826958,0.9923413,0.101648524,0.27368528,1.1520462,0.08036778,0.1947485,0.2524017,0.82488966,-0.110487804,0.0013954248,0.099349156,-0.04080183,0.40601045,0.3134442,2.945712,0.27130297,0.022436602,0.016665533,0.7580055,0.5713158,0.121874705,-0.005439489,5228,82.9,86.0,COMP_HIP_KNEE,bed_count
0.14598037,-0.08192818,0.141328,0.11539879,-0.18821636,0.08292072,0.037554815,0.13030037,0.66774935,-0.16882662,-0.06711766,0.04086074,0.013624873,0.37829885,0.2073432,2.8121545,0.21453683,0.03642671,0.015084215,0.79337865,0.27202618,0.21154574,-0.005885487,5229,78.78,84.0,MORT_30_PN,bed_count
0.3494656,0.06703645,0.20723832,0.15502043,-0.052943863,0.1071021,0.08225025,0.08344054,0.34243307,3.4255383,0.02108085,0.17644222,-0.04122363,0.5122905,0.2228813,3.6731782,0.30790082,0.03710803,0.02547056,0.7467081,0.3405169,0.13582481,-0.019545697,5230,83.88,86.5,MORT_30_PN,bed_count
0.38387445,-0.096303865,0.14909035,0.20839061,0.44894123,0.08816452,0.0045886263,0.04978738,-0.24504769,-0.14509794,-0.074528866,0.021362554,-0.017743755,0.26876438,0.12525052,2.6217759,0.24560373,0.06482176,0.009761853,0.69965684,0.35297984,0.16866809,-0.005493579,5231,78.3,75.0,OP_22,bed_count
1.5083628,0.001408133,0.14427465,0.12877831,-0.34627476,0.0789943,-0.00056374894,0.48799947,0.7804093,-0.15712409,0.07969376,0.15879682,-0.06367582,0.1298443,0.28849354,3.4317033,0.031049702,0.030631246,0.023498341,1.6999613,0.21371059,0.3596369,0.0121886665,5232,82.0,77.75,MORT_30_PN,bed_count
0.3538264,-0.047069654,0.11405738,-0.022421863,-0.24987999,0.04636141,-0.45696694,0.1302548,0.6841328,0.4089075,-0.04191003,0.00049320946,0.012855645,0.18460003,0.085148886,3.2729328,0.26491618,0.039109953,0.0067142206,0.7012126,0.35726142,0.07913871,-0.0043999883,5233,78.89,78.25,READM_30_HF,bed_count
-0.03192094,0.983025,0.057697657,0.26110965,0.78425616,0.048642702,0.13591176,0.06051487,0.8310218,-0.14629795,0.05678244,0.1307637,0.029444955,0.42685446,0.1994588,3.1355317,0.20509335,0.022708043,0.04665501,0.78626317,0.53630716,0.14746058,-0.014120205,5234,81.67,83.12,COMP_HIP_KNEE,bed_count
0.20066783,-0.08623838,0.14892463,0.55738235,0.55592006,0.08969112,1.2540196,0.13457872,-0.21506922,-0.12982327,0.00491109,-0.038831074,-0.011865572,0.45547482,0.19685338,3.4652536,0.2851578,0.043295495,0.005321436,0.8418015,0.43945685,0.13631819,-0.008774081,5235,81.3,84.25,OP_22,bed_count
0.16072197,0.14633921,0.096392706,0.24968304,-0.06030477,0.06089234,0.0701318,0.2766603,-0.070907384,-0.1251321,-0.04603927,0.006324243,0.08166911,0.25412017,0.05659556,-2.0277736,0.14650176,0.023871047,0.027113723,0.25794756,0.3017363,0.08039161,-0.0122765405,5236,72.93,72.88,bed_count,hospital_type
-0.07416397,-0.10215614,0.09183546,0.092538476,-0.035122614,0.07095044,0.050178856,0.021850275,-0.1472,-0.21654831,0.009286588,-0.017162096,0.06639843,0.28733167,0.09220447,1.3443772,0.19957566,0.027038751,0.027123932,0.41364855,0.21623796,0.10786574,-0.013980943,5237,75.49,72.88,COMP_HIP_KNEE,bed_count
0.056745328,0.04470193,0.09554753,0.19411299,-0.05655669,0.078686446,0.047515675,0.14859897,-0.07566482,-0.13503742,-0.024277756,-0.008084685,0.061361335,0.14918476,0.041793562,-0.397437,0.16302156,0.030815762,0.028586514,0.28364304,-0.54752845,0.11253672,0.053547766,5238,73.32,72.88,hospital_type,deprivation_index
0.14843716,0.1422115,0.0881196,0.23982176,-0.0630672,0.051188402,0.07252637,0.259055,-0.060805332,-0.13152419,-0.042138062,0.0024302816,0.06303226,0.2025324,0.04234278,-1.5724474,0.1285095,0.0249936,0.02692185,0.25685462,-0.2932826,0.1883051,0.07364324,5239,72.82,72.88,bed_count,OP_18b
-0.039725233,-0.14700267,0.08713739,0.08416187,-0.07116881,0.06623323,0.028041096,0.046615634,-0.18214606,-0.26166618,-0.000497018,-0.028000215,0.04797622,0.23884667,0.086871594,1.4785886,0.16198944,0.023303257,0.020072842,0.4669942,-1.2577056,0.042888723,0.069138385,5240,73.94,72.88,hospital_type,bed_count
0.052745108,-0.10523797,0.09604978,0.17261697,-0.05511514,0.07120858,0.03186863,0.059770808,-0.10472548,-0.15857288,-0.0042813453,-0.009627756,0.005282323,0.20471743,0.040419407,-0.021583416,0.1739058,0.031995848,0.02393828,0.21815835,-0.60810107,0.0009364812,0.06004889,5241,73.15,72.88,hospital_type,deprivation_index
-0.068374455,-0.16228797,0.09112398,0.076012485,-0.23037378,0.06911907,0.0122833345,-0.031017376,-0.21509205,-0.25404143,-0.0293337,0.049191605,0.07359103,0.13569513,0.14876442,2.032346,0.106157504,0.00818929,0.004249235,0.5375294,-1.3506355,0.18849428,0.005561003,5242,74.17,72.88,hospital_type,bed_count
0.111616276,0.14137648,0.08921086,0.2582715,-0.059495434,0.07419871,0.06197179,0.25810006,-0.047879536,-0.13138239,-0.031368084,0.02968404,0.06639049,0.15866801,0.044329,-1.1808091,0.1657255,0.029375242,0.03612194,0.25417116,-0.36741132,0.107728705,0.06615901,5243,73.11,72.88,bed_count,MORT_30_HF
-0.064853184,-0.21590543,0.08794292,0.078984946,-0.26004276,0.06403551,-0.006932997,-0.020533672,-0.23342004,-0.26952818,-0.015373967,-8.6390355e-07,0.008597445,0.17218944,0.112440206,1.7723345,0.13081448,-0.0015761731,0.009757899,0.516521,-1.3346732,-0.22755122,0.027251426,5244,73.3,72.88,hospital_type,bed_count
-0.055434037,-0.19120772,0.086312786,0.08677293,-0.13879931,0.064945206,-0.010369714,-0.0034105731,-0.20386036,-0.25454104,-0.010416935,-0.008910301,0.0078573385,0.33616796,0.1131099,1.7212197,0.15336388,0.0174836,0.015779896,0.4592804,-1.2083544,-0.17968796,-0.014072486,5245,73.76,72.88,hospital_type,bed_count
-0.074558645,-0.22545163,0.08437835,0.08479522,-0.13341016,0.06536078,0.005794258,0.0091107525,-0.20184585,-0.26007843,-0.0061322,0.0003617739,-0.006551894,0.2811937,0.10611207,1.6429287,0.15173233,0.016336957,0.011116066,0.45463666,-1.2654065,-0.16863644,0.06714183,5246,73.61,72.88,hospital_type,bed_count
-0.05010132,-0.04519878,0.094152495,0.12773466,0.015089653,0.07683943,0.04771149,0.030099621,-0.10256798,-0.18098184,-0.014410155,0.00051778264,0.06771673,0.16593075,0.056024645,0.21045026,0.17911358,0.03200941,0.023241779,0.2944916,-0.6444242,-0.17375602,0.055764645,5247,73.24,72.88,hospital_type,deprivation_index
-0.05010132,-0.04519878,0.094152495,0.12773466,0.015089653,0.07683943,0.04771149,0.030099621,-0.10256798,-0.18098184,-0.014410155,0.00051778264,0.06771673,0.16593075,0.056024645,0.21045026,0.17911358,0.03200941,0.023241779,0.2944916,-0.6444242,-0.17375602,0.055764645,5248,73.24,72.88,hospital_type,deprivation_index
0.06682775,0.10817805,0.10287052,0.22272138,-0.013013602,0.079063095,0.0573295,0.19197804,-0.07445816,-0.13745256,-0.021380143,0.017062452,0.080297165,0.18455668,0.04237413,-0.5919057,0.22808336,0.032448873,0.039442383,0.27728873,-0.40936294,-0.22473907,-0.00930749,5249,73.22,72.88,bed_count,deprivation_index
-0.100615315,-0.1655421,0.088481836,0.081960246,-0.22909153,0.06815783,0.012443809,-0.067894176,-0.22196086,-0.24590582,-0.0019850428,0.05168887,0.019266361,-0.11511543,0.14613315,1.9312217,0.077502616,0.029080007,0.005790367,0.65137905,-1.5153551,0.30688998,-0.010055538,5250,73.77,72.88,hospital_type,bed_count
-0.21408764,-0.043192174,-0.5962492,0.23019944,0.35624477,-0.25627905,-0.2414545,-0.2642029,-0.050256792,-0.13725606,-0.05528557,-0.12639727,-0.054082077,-0.18094495,-0.03196679,-1.0654541,0.107329026,0.013399793,0.08945481,-0.06583718,-0.0714274,0.16966973,-0.037122868,5251,70.45,70.12,bed_count,MORT_30_PN
0.18458255,-0.039297488,-0.88645387,0.23305838,0.10448673,-0.38640165,-0.12940899,0.29479882,0.36471713,-0.101561755,-0.035770662,-0.08536258,-0.14086309,-0.17686494,-0.20460719,0.014199484,-0.023444952,-0.0632524,0.06496078,-0.18198168,-0.07837338,-0.040531773,-0.024934009,5252,71.64,72.0,MORT_30_AMI,OP_22
-0.023198666,-3.2759051,0.09247936,0.44849235,-0.3826156,0.048365004,-0.07534407,0.20204581,-0.24228135,0.12721097,-0.17463227,-0.05112828,-0.01944505,-0.27831513,-0.23195654,-2.1727343,0.237301,0.08096144,0.12333854,0.0041637113,-0.06068272,-0.46221346,-0.027874056,5253,66.86,66.38,hospital_overall_rating,MORT_30_HF
-0.47257608,-2.9424648,-0.28896278,0.6757244,-0.0045342273,-0.23883054,-0.30140582,-0.29356864,-0.29660237,-0.036944997,-0.2067714,-0.17317511,-0.098333664,-0.3151146,-0.24156055,-2.576463,-0.018055357,-0.0029967634,0.0519399,-0.05876311,-0.08541435,0.0908897,-0.025872305,5254,65.11,63.5,hospital_overall_rating,MORT_30_HF
-0.2529915,-0.08701928,-0.41104153,-0.25825334,-0.09800307,-0.06645484,-0.06784782,-0.2718191,0.0078082904,0.933271,-0.04020247,0.12520978,0.013263829,-0.17506522,-0.055753607,-2.4469044,0.07610574,0.03263674,0.11897833,-0.1173435,-0.120686725,0.06925349,-0.025200145,5255,69.86,71.88,bed_count,COMP_HIP_KNEE
0.43631122,3.2196794,0.091935724,0.17149396,0.46458167,0.078543484,0.063986346,0.28725466,0.65883595,0.0045553604,0.033266257,-0.12882106,-0.034371752,-0.058686197,-0.1957691,0.917293,0.26106247,0.093453154,0.053691313,-0.03157581,0.113962635,0.17274497,-0.04451268,5256,79.6,81.5,pct_college_educated,hospital_overall_rating
-0.08210645,0.09290608,0.1308747,0.26904213,0.11313451,0.08632334,0.26574144,0.18986794,0.42876115,-0.09994517,-0.008296607,-0.049006138,-0.024186524,-0.16772372,-0.12785877,-0.25602785,0.049148906,0.039432652,0.033473056,-0.09695312,0.0060278303,0.18648623,-0.031315293,5257,73.92,76.0,bed_count,OP_22
0.2664086,0.07592274,0.13395372,0.1716538,0.014693702,0.08772183,0.03264198,0.25643936,0.050107453,2.151179,-0.0012153125,-0.07585777,-0.010497125,-0.31104508,-0.025591329,4.3177915,0.2958777,0.058367297,0.1751019,-0.12173708,1.0469354,0.6691427,0.29121667,5258,82.52,84.5,pct_uninsured,bed_count
0.21811558,4.0483837,0.17850846,0.20293936,0.1819698,0.11721597,-0.13750307,0.3058672,0.019919366,-0.057428934,0.12583748,-0.018360248,0.031014832,-0.11109833,-0.12053188,0.070477575,0.3735014,0.10271655,0.07121409,-0.017406825,2.2889173,0.09786098,-0.03513963,5259,80.91,80.62,READM_30_HF,hospital_overall_rating
0.17957912,0.43837792,0.18947089,0.31111747,-0.025858073,0.05436683,0.014374355,0.38670582,-0.021530483,-0.11785794,-0.0042961314,-0.09635322,-0.08691027,-0.17792487,-0.2538316,-1.789123,0.030760534,0.026190687,0.026969954,-0.11294711,2.597814,0.060089733,0.0841853,5260,74.69,72.88,bed_count,hospital_type
0.6045049,-0.054187644,0.15319906,0.1394721,-0.38560504,0.07571706,-0.09802263,0.2655621,0.84205997,-0.15595715,-0.09519576,-0.11869182,-0.20303632,-0.29626137,-0.36816528,0.9705092,-0.0010622726,0.12893073,0.038850125,-0.26955923,0.18330908,-0.10475855,-0.01342447,5261,74.21,72.88,MORT_30_PN,bed_count
0.30955565,1.1312381,0.12598257,0.25047314,-0.07609606,0.06423522,0.06146909,0.1511738,-0.05434498,0.39754182,-0.062161595,-0.030086687,-0.11515691,-0.294266,-0.35139933,2.2503877,0.014551186,0.030253816,-0.030309042,-0.21620226,0.4485268,-0.06272954,-0.043908145,5262,76.87,75.75,pct_college_educated,bed_count
-0.13859867,-0.080059454,0.10931401,0.11980111,0.69591457,0.074991845,-0.012374813,0.03834701,0.5692156,-0.22451714,-0.027399633,-0.097282514,-0.028249927,-0.3315695,-0.19473615,2.2547445,-0.014720737,0.058038246,0.040895004,-0.1901789,0.20669848,-0.10572013,-0.0416944,5263,75.66,72.88,pct_uninsured,bed_count
-0.015090356,-0.07983577,0.1027174,0.67829835,0.16999233,0.07538889,-0.01505308,-0.16534956,0.57784337,-0.19381775,-0.09192271,-0.22231072,-0.01650377,-0.46912923,-0.39511105,2.2755501,-0.1584857,-0.021485101,-0.043679185,-0.19335246,0.34175074,0.029247664,-0.047240376,5264,75.1,74.62,pct_uninsured,bed_count
0.08232776,1.2118669,0.1135879,0.21317354,0.34893703,0.0530114,0.36748454,0.1417324,-0.06464652,-0.15093745,-0.038167488,-0.055629026,-0.041025177,-0.20571315,-0.12603545,2.5316305,0.07837125,0.08286476,-0.0140422275,-0.15751292,0.37392092,-0.028694708,-0.033638727,5265,77.66,82.88,pct_uninsured,bed_count
-0.013198146,0.8863499,0.10248292,-0.9165569,0.0010790594,0.053852074,0.04932539,0.0791665,0.34543604,-0.11347373,-0.092508085,-0.18315613,-0.13960244,-0.42191395,-0.46855807,2.0668042,-0.03228551,-0.08062868,-0.057062812,-0.283534,0.38866794,-0.14454302,-0.02785799,5266,73.97,69.38,MORT_30_HF,bed_count
0.35194844,-1.7005821,0.13996205,0.54863167,0.35884953,0.063921,0.15483028,0.14052236,0.3955173,-0.08753446,-0.11046264,-0.07971916,-0.010950857,-0.4524655,-0.28021994,3.093935,0.19581175,0.06201749,0.084536664,-0.19391087,0.5068054,0.057373557,-0.016635846,5267,76.2,77.38,hospital_overall_rating,bed_count
-0.16471998,-0.18103181,0.11437555,0.10425989,-0.13161848,0.06995883,-0.03939833,0.0448069,-0.11225217,-0.27786976,-0.074662544,-0.06682918,-0.05848586,-0.32231334,-0.14258517,1.7323223,0.0365256,0.04079367,0.04023613,-0.083721004,0.17066382,-0.1278978,0.34797966,5268,73.89,72.88,pct_uninsured,bed_count
1.5829157,1.1316186,0.1073048,0.26010987,0.39948887,0.07367709,0.37415132,0.7678687,0.82847846,-0.099127315,0.1524374,0.06316196,0.057594,0.29695797,0.0466261,3.7955525,0.076207474,0.08091262,0.028524878,0.00025909743,0.53142786,0.18383855,-0.01271821,5269,83.7,85.0,COMP_HIP_KNEE,bed_count
1.3812174,1.0811096,0.110393845,0.34190306,0.64082676,0.06676089,0.1281664,0.5174994,0.82475257,0.3215772,0.15301348,0.076394916,-0.0178768,-0.33942354,-0.24683979,2.6723177,0.120883144,0.18281956,-0.035724517,-0.14994943,0.5259522,0.6391989,-0.050517656,5270,81.92,81.62,pct_uninsured,bed_count
0.85992295,-0.10917819,0.16023597,0.15803036,-0.2629526,0.07698908,-0.039126657,0.44400477,-0.14589238,-0.20925224,-0.085833155,-0.12221756,-0.046813723,-0.20135774,-0.13099499,2.604336,0.11643244,-0.0050616823,0.028769689,-0.114594325,0.13018064,-0.23994346,-0.029838393,5271,75.81,79.0,MORT_30_PN,bed_count
0.08906555,-0.11489023,0.1269649,0.7601188,0.32598978,0.07386713,0.13363656,0.08212918,-0.14235398,-0.16386075,-0.049991213,-0.1101601,-0.050263293,-0.3734174,-0.16152672,2.05956,0.0031660432,-0.030598389,-0.010920013,-0.15387574,0.25867784,0.0017568592,-0.052897483,5272,75.47,75.25,pct_uninsured,bed_count
0.14494583,0.012114788,0.16007395,0.18737997,-0.041202072,0.07507825,-0.010330562,0.13349117,-0.14229584,0.68838924,-0.060278054,-0.10736961,-0.10875062,-0.22002847,-0.18505828,2.476988,0.019237606,0.0035653033,0.057680473,-0.15800007,0.23298177,-0.18835397,-0.059677135,5273,75.88,75.5,pct_uninsured,bed_count
-0.13185668,-0.15955693,0.116733834,0.10775122,-0.12608097,0.068325214,-0.044081766,0.017468557,-0.11961235,-0.2754578,-0.05142116,-0.047138885,-0.05754983,-0.3240092,-0.14400168,1.8337647,-0.010114389,0.0058978745,0.01609455,-0.096743055,0.16288374,-0.27727625,-0.05297942,5274,73.39,72.88,pct_uninsured,bed_count
0.23970374,-0.046604767,0.15674661,0.10830155,-0.37219056,0.07874264,-0.07902878,0.2521151,0.49692765,-0.16508485,-0.13549472,-0.173123,-0.14856458,-0.30293447,-0.27214378,2.3521059,0.052261908,0.055930033,0.03092125,-0.13044116,0.14237352,-0.10813956,0.12609799,5275,75.13,72.88,MORT_30_PN,bed_count
0.03435778,-0.010994875,0.15061752,0.113911465,0.016340181,0.07683333,-0.056507155,0.15378022,0.5498871,-0.120014265,-0.118161306,-0.1954537,-0.18620573,-0.4984151,-0.42320472,2.024542,-0.09111559,-0.025338104,0.0144680245,-0.23881447,0.27517313,-0.0029051462,-0.019621119,5276,74.4,72.88,pct_uninsured,bed_count
